,Open,High,Low,Close,Volume,Open,High,Low,Close,Volume
2023-10-05,316.08009191187585,316.96171125159077,311.9296128245019,316.3475341796875,16965600,172.71520904615178,174.36494660639528,171.61207310700374,173.8282928466797,48527900
2023-10-06,313.5639495318409,326.08473003459227,313.3163077993944,324.1729431152344,25645500,172.72513710071527,176.88922647606876,172.10896117831024,176.39231872558594,57224100
2023-10-09,321.6866495869274,327.1842846242437,320.13145206281695,326.7088317871094,19891200,175.71653078442577,177.94268314929081,174.7127825048992,177.883056640625,42390800
2023-10-10,327.8380929797901,327.976786889985,324.5791488467311,325.2923583984375,20557100,176.99855858071479,178.60853494693302,176.84947714698436,177.28675842285156,43698000
2023-10-11,328.08572430592403,329.6805530737714,326.0352733611334,329.2843322753906,20063200,177.09792315514355,178.7377278666485,176.50164294003199,178.6880340576172,47551100
2023-10-12,327.4517629051347,330.48289571466444,325.61920778349804,328.03619384765625,19313100,178.95636590765267,181.21231619372998,177.93272198255502,179.5924072265625,56743100
2023-10-13,329.2447114865088,330.6810157045469,323.28147794480293,324.6385803222656,21072400,180.29800974299292,180.80485019878847,177.03829605191484,177.74391174316406,51427100
2023-10-16,327.9271996205036,332.969212350469,327.481462599679,329.5022277832031,22158000,175.65688264700373,177.97247448974701,175.41836147728742,177.6147003173828,52517000
2023-10-17,326.4810019480552,330.31449173060963,324.32157295768366,328.9277038574219,18338500,175.55752029881808,177.31657816311466,173.71897053093056,176.05442810058594,57549400
2023-10-18,329.3536175679104,332.4243813643055,325.20313935133987,326.9960632324219,23153600,174.4941311237392,176.48176216718392,174.027036615376,174.7525177001953,54764400
2023-10-19,329.0168595486858,333.7022528617968,327.7885660057624,328.1947021484375,25052100,174.9512775869872,176.74014855708347,174.10654349306773,174.3748779296875,59302900
2023-10-20,328.5909136844565,328.78903919276047,322.38006896236453,323.58856201171875,25012600,174.2258012947257,174.3351216115833,171.57231560127875,171.8108367919922,64189300
2023-10-23,322.3999028221572,329.59143025678,321.33010356372546,326.2135925292969,24374700,169.85302851446286,172.93384778812512,168.87907830418513,171.9300994873047,55980100
2023-10-24,328.17489625981995,328.7098110039759,324.5098158135801,327.41217041015625,31153600,171.9797831493734,172.59594393485276,170.3896722111032,172.36737060546875,43816600
2023-10-25,341.76542431146135,342.9343163763204,334.4352343674985,337.45648193359375,55053800,170.81702981156988,171.98972493811345,169.59462570782657,170.04185485839844,57157000
2023-10-26,337.3277257655851,338.40744026763304,323.8560072767667,324.79705810546875,37828500,169.31635357139493,170.32011700092076,164.64542343181446,165.85787963867188,70625300
2023-10-27,327.3130908782091,333.54376661625815,325.3022408050966,326.6989440917969,29856500,165.8777610074826,167.91508596598229,165.79825394187426,167.17965698242188,58499100
2023-10-30,330.26499849048633,336.24803256583084,328.699885458302,334.1282043457031,22828100,167.97471206696315,170.11140947897792,167.82563063265053,169.23684692382812,51131000
2023-10-31,335.6536639809817,335.8022429983136,331.5329012652958,334.9206237792969,20265300,168.30268134414578,169.84308342389463,166.86163656333878,169.71389770507812,44846000
2023-11-01,336.5847522408284,344.1427829023987,336.4460583576379,342.8055114746094,28158800,169.94245541165574,173.15247532339345,169.0678928937645,172.8940887451172,56934900
2023-11-02,343.96450290123875,345.53950092957126,341.5178010064738,345.0343322753906,24348100,174.43450739060134,176.68052504619254,174.37488088465793,176.47183227539062,77334800
2023-11-03,346.33196525386137,351.0470741224753,344.05364288310676,349.4720458984375,23624000,173.16244148240884,175.7264876371941,172.27794617495533,175.55752563476562,79763700
2023-11-06,350.1159671496507,354.1673831180291,350.01690438987146,353.1669006347656,23828300,175.28920139472822,178.3203268607263,175.12025456148152,178.12156677246094,63841300
2023-11-07,356.0098047464276,359.0409376119259,354.25651188648914,357.129150390625,25833900,178.07186894277902,181.31171744967662,177.8631761623555,180.695556640625,70530000
2023-11-08,358.2683054606333,360.4376498521563,357.1489597884209,359.77398681640625,26767800,181.22227266382137,182.31546067653568,180.466963136192,181.75892639160156,49340300
2023-11-09,358.8824572522027,361.34898994935685,356.9607546115584,357.28765869140625,24847300,181.82850773747478,182.98132230147056,180.6856107058037,181.2819061279297,53763500
2023-11-10,358.0800910344148,366.6088894784068,357.6640697813667,366.1829528808594,28042100,183.07312579736603,185.66045656490678,182.63526841968368,185.49127197265625,66133400
2023-11-13,364.7466121416856,364.99425391218455,362.44848925632533,363.22113037109375,19986500,184.91409464160964,185.12306234297503,183.31194313207843,183.89906311035156,43627500
2023-11-14,367.510322951988,368.44145847858766,363.88484360517197,366.77728271484375,27683900,186.78494160849297,187.1929464637487,185.3917728154259,186.52621459960938,60108400
2023-11-15,368.52421338899586,370.3604880235156,364.385151432171,366.9261779785156,26860100,186.93422111937653,188.57617115328318,186.86455508690236,187.0934295654297,53790500
2023-11-16,368.2066086689788,373.55661691809644,367.43239928816575,373.3779602050781,27182300,188.6458393678413,190.02906240656043,187.73031107433965,188.78515625,54412900
2023-11-17,370.836899022974,371.59126768484566,364.2759756899048,367.1048278808594,40157000,189.3224957374494,189.45186682219116,187.65069333955432,188.76522827148438,50922700
2023-11-20,368.46465493528996,376.0578674563183,368.24628665339475,374.63848876953125,52465100,188.9642701544006,190.97442674127328,188.95432437160065,190.51666259765625,46505100
2023-11-21,372.88164166541463,373.42754723095845,368.3653953944815,370.3009338378906,28423100,190.47685219685218,190.586316538311,188.8149955106325,189.71060180664062,38134500
2023-11-22,375.1943517807251,376.97107425610585,372.18684271222065,375.04547119140625,23345300,190.55646496546896,191.98943200940647,189.89967891341405,190.37733459472656,39617700
2023-11-24,374.5293067346497,375.164570962539,372.35558957569657,374.6285705566406,10176600,189.93947531002817,189.96932784078396,188.3273779116158,189.0438690185547,24048300
2023-11-27,373.983370569386,377.81473568926896,373.40768891461767,375.7997741699219,22179200,188.994117188391,189.74046085550287,187.9790855494866,188.86474609375,40552600
2023-11-28,375.5417478559064,380.15722772173007,375.35315568518746,379.8594665527344,20453100,188.85478346401288,190.1484487418159,188.4766311807352,189.4717559814453,38415400
2023-11-29,380.9115844895604,381.4475545769874,374.63848686971187,376.03802490234375,28963400,189.96933244559008,191.15353347560767,188.04874872654685,188.44679260253906,43014200
2023-11-30,375.6806992801835,377.26882955398304,372.6831257280476,376.09759521484375,30554400,188.9145072113341,189.39217809569718,187.27255720148867,189.0239715576172,48794400
2023-12-01,373.9635547777664,375.3531573911705,368.5539946182593,371.7302551269531,33020400,189.4021261680105,190.626125557136,188.30748269194632,190.3076934814453,45679300
2023-12-04,366.3604043806309,366.7772700166467,360.20641104069097,366.4001159667969,32063300,189.05382196941733,189.12348800008925,186.53615721754525,188.50650024414062,43389500
2023-12-05,363.73005171751413,370.3108153644534,362.90619539616483,369.7549743652344,23065000,189.28270844769884,193.45226890347428,189.2528407319119,192.47705078125,66628400
2023-12-06,370.76742977916007,371.40266366541096,365.2983177372751,366.0625915527344,21182100,193.50202134703213,193.81050761672594,191.17343287476277,191.38241577148438,41089700
2023-12-07,365.4969037061903,368.6930051671895,363.60107663142645,368.19671630859375,23118900,192.68602720531442,194.0493433741143,192.64621370853777,193.32290649414062,47477700
2023-12-08,366.4596372467687,371.6805744716675,365.4968358282561,371.4523010253906,20144800,193.25324166018223,195.03452363413496,192.72582670763535,194.75588989257812,53377300
2023-12-11,365.74502144580043,368.8418588508799,363.3826818047021,368.5440673828125,27708800,192.16855411471755,192.54670640437527,190.48679074363935,192.2382049560547,60943700
2023-12-12,368.0973986711949,371.6409078734443,367.7102788783657,371.6011962890625,24838300,192.13871428631938,193.77071848752672,190.7853438376791,193.76077270507812,52696900
2023-12-13,373.22902508797654,374.8370262739431,368.0179925924657,371.5912780761719,30955500,194.13891526178818,197.03473239733867,193.90009500114147,196.99493408203125,70404200
2023-12-14,370.5391871791712,370.98585927074276,361.4273309560846,363.2139587402344,43277500,197.05462270758053,198.64681332186495,195.20368991997998,197.14418029785156,66831600
2023-12-15,364.12712629226513,369.6359202745136,363.56134974741,367.97833251953125,78478200,196.5670132843794,197.4327670575499,196.0395983209077,196.60682678222656,128256700
2023-12-18,366.7078030867766,370.23144141816454,365.9434989554768,369.884033203125,21802900,195.13403475719855,195.67141069754175,193.4423254921639,194.9350128173828,55751900
2023-12-19,368.73265069542646,370.4895324707031,367.09490367915254,370.4895324707031,20603700,195.20369275359957,195.98983469805682,194.9350047944863,195.97988891601562,40714100
2023-12-20,372.2166048992151,373.238958629029,367.77978175717385,367.8691101074219,26316700,195.94008865557052,196.71628487042167,193.88018798828125,193.88018798828125,52242800
2023-12-21,369.7946886358752,371.6309631567769,367.2934041212111,370.7674255371094,17708000,195.14398662703297,196.11920471574882,192.55665597684,193.73089599609375,46482500
2023-12-22,370.9063688869684,372.39523520102114,369.9435674589051,371.7996826171875,17091100,194.22845757962483,194.45734722393942,192.02924020237552,192.6561737060547,37122800
2023-12-26,372.21662316069603,374.1422262477994,370.72775666805325,371.879150390625,12673100,192.66612369019674,192.94475743470915,191.88992751842636,192.10885620117188,28919300
2023-12-27,370.916333723745,372.2761602183441,370.042860570438,371.29351806640625,14905400,191.55158790358445,192.5566585360189,190.15840400250286,192.20835876464844,48087700
2023-12-28,372.58383518172906,373.6657410910667,371.38282481133604,372.4945068359375,14327000,193.19355905178492,193.7110282824159,192.2282866262087,192.63629150390625,34049900
2023-12-29,373.2092202947246,374.36061407737054,370.7079353613636,373.2489318847656,18723000,192.9547010641641,193.452263485871,190.7952819760843,191.5913848876953,42628800
2024-01-02,371.0850150932894,373.10988170470523,364.0476441492355,368.1172180175781,25258600,186.2376030973938,187.52132261231023,182.9935016661129,184.73497009277344,82488700
2024-01-03,366.27107889368324,370.4895337976216,365.7747900814552,367.8492736816406,23083500,183.32189307602442,184.973803899141,182.53573597559208,183.35174560546875,58414500
2024-01-04,367.9187627219721,370.3307190883081,364.4447410237536,365.2090148925781,20901500,181.261998363711,182.19741821935423,179.99820064627082,181.02317810058594,71983600
2024-01-05,366.23136215621287,369.2984233377166,363.7796942466461,365.0204162597656,20987000,181.10275568341567,181.86899079530576,179.29162138026078,180.29669189453125,62303300
2024-01-08,366.5588972016775,372.41512930069973,366.2710715059576,371.9089050292969,23134000,181.20228054123743,184.6951784875532,180.6151605231867,184.65536499023438,59144500
2024-01-09,369.2487904298809,373.19922976065686,368.43486955500396,373.000732421875,20830000,183.02335798455337,184.24735728099782,181.83915700040632,184.23741149902344,42841800
2024-01-10,373.5764338531353,381.3185574608793,373.5268170885799,379.9289245605469,25514200,183.4512616231925,185.49125530087693,183.02335006640843,185.28228759765625,46792900
2024-01-11,383.1349730187258,387.78022915230946,377.5566914705678,381.775146484375,27850800,185.6305920580053,186.13811547472974,182.7248291738061,184.6852264404297,49128400
2024-01-12,382.6287471140417,385.79507222848605,381.79498552621925,385.5866394042969,21645700,185.1529277118819,185.8296205077815,184.2871739488164,185.01361083984375,40444700
2024-01-16,390.73811320122354,391.10536207750914,384.74293583850687,387.3732604980469,27202300,181.27193705900044,183.361690026594,180.04792262326768,182.73477172851562,65603000
2024-01-17,385.1002926080357,387.21445758579864,381.9538080881543,386.5792236328125,22234100,180.38628371133655,182.03817940296344,179.42101140332082,181.78939819335938,47317400
2024-01-18,388.81249742822837,391.0656376681701,387.2243672151433,390.946533203125,23392100,185.18277784532793,188.21791164443712,184.9240508532924,187.7104034423828,78005800
2024-01-19,392.8224723690641,395.71087646484375,390.5792375757438,395.71087646484375,29272000,188.4069897270921,191.01421197583775,187.89948151982946,190.62611389160156,68741000
2024-01-22,397.05088235950694,397.6464349802882,390.6686156338387,393.56695556640625,27016900,191.36250312836654,194.37773007418247,191.3226896328841,192.9447479248047,60133900
2024-01-23,392.81259552044173,396.415657149676,391.0060969711238,395.939208984375,20525900,194.06926140547006,194.79569832767794,192.88506035011693,194.2284698486328,42355600
2024-01-24,398.5596032745269,402.61924187375655,397.47769736538817,399.572021484375,24867000,194.4672860626603,195.42261254918643,193.39254945946814,193.55177307128906,53631300
2024-01-25,401.318993103645,403.9890293414655,399.54227067121064,401.8648986816406,21021200,194.26827279243787,195.31315691300077,192.1685587692801,193.223388671875,54822100
2024-01-26,401.3685908061273,403.15524862311014,399.4429878794264,400.9318542480469,17803300,193.32290534776368,193.8105067973861,191.00426266727368,191.48191833496094,44594000
2024-01-29,403.0460564049105,406.93697391119514,401.3288862582104,406.67889404296875,24510200,191.07390655519137,191.26298269587747,188.65576059016195,190.79527282714844,47145600
2024-01-30,409.2000546460513,409.984169147339,403.4331811629269,405.5572814941406,33477600,190.00914701951908,190.86495502370778,186.55606247111587,187.12327575683594,55859400
2024-01-31,403.9394119853898,412.2373773020663,394.2617794181789,394.6290283203125,47871100,186.12815142243116,186.18787167030365,183.45127824224116,183.5010223388672,55467800
2024-02-01,398.8474510298594,404.97166826278436,398.8176749129533,400.7829895019531,30657700,183.09303209854838,186.03859323945602,182.9238626911125,185.94903564453125,64885400
2024-02-02,400.812751597778,409.5871338016017,400.5646072018857,408.1677551269531,28245000,178.9831513103476,186.41673495449575,178.3761245608121,184.94395446777344,102518000
2024-02-05,406.8575539393165,408.1082114138597,400.9914166630484,402.63909912109375,25352300,187.23272451786957,188.32736786854025,184.9339886658605,186.7650146484375,69668800
2024-02-06,402.8674054523912,404.94188902369723,399.9194487371533,402.48028564453125,18382600,185.94902917871246,188.38708201253658,185.8594715869018,188.37713623046875,43490800
2024-02-07,404.41582217019675,411.22489000694316,404.37611058446277,410.97674560546875,22340500,189.71058674763896,190.11859155018027,187.69048466648928,188.48658752441406,53439000
2024-02-08,410.97676368228065,412.47556562625147,409.4680565597391,411.03631591796875,21225300,188.46669218310572,188.6159548348253,186.4366441977198,187.40191650390625,40962000
2024-02-09,412.1678180210386,417.6964821154021,412.0090019818164,417.428466796875,22032800,187.96985257532495,189.30503301755343,187.3222021069975,188.1691436767578,45155200
2024-02-12,417.4384138139534,417.6170705038726,411.67154064674395,412.1777648925781,21202900,187.74067569026312,187.98977434952795,186.11654756664825,186.47525024414062,41781900
2024-02-13,401.93437624738726,407.0263041880398,400.3958930819754,403.30413818359375,27824900,185.10024282819998,185.53865891732192,182.84838113476025,184.37286376953125,56529500
2024-02-14,405.7901598689575,407.55026012610176,402.309714028661,407.20220947265625,20401200,184.6518638454696,184.8610982078661,181.78224238811126,183.48606872558594,54630500
2024-02-15,405.8597944956463,406.844253795532,402.0312978280853,404.2886047363281,21825500,182.88824837462906,183.82486181575325,180.69618309757163,183.19712829589844,65434500
2024-02-16,405.68078706857665,406.00896040801706,401.1860504791686,401.8025817871094,22281100,182.75870865343296,184.18356093832674,181.015017979917,181.6527099609375,49701400
2024-02-20,400.98710999983217,402.2301263167616,395.7863491519294,400.5396423339844,24307900,181.134577279735,181.77226924950583,179.3510375405212,180.90541076660156,53665600
2024-02-21,397.9342947827931,400.0424456526566,395.0007640638113,399.93304443359375,18631100,181.28405435734408,182.23062628266825,180.00867035619171,181.66268920898438,41529700
2024-02-22,407.89832401951116,410.52355890092315,406.2873796052456,409.35015869140625,27009900,182.81847067506192,184.29314557915657,181.80215916466838,183.70526123046875,52292200
2024-02-23,413.34772439674856,413.53663497455545,406.68514420153736,408.0474853515625,16295900,184.3429666556088,184.37285727847149,181.57299077597804,181.86195373535156,45119700
2024-02-26,409.1612049093751,409.8573062169829,405.0841051371281,405.26312255859375,16193500,181.5829745492965,182.10108884357552,179.99869543060538,180.50686645507812,40867400
2024-02-27,405.71062129384273,406.0387946357455,401.5937665324974,405.2034912109375,14835800,180.44709016818916,183.25691537721377,178.91263378276827,181.97157287597656,54318900
2024-02-28,405.89956023265023,407.0132981269282,403.0555531345534,405.442138671875,13183100,181.85199678307725,182.45979817680953,179.48058766314844,180.76593017578125,48953900
2024-02-29,406.35700528147635,411.8859399826613,403.65220029227874,411.3290710449219,31947300,180.61647239906964,181.91178855608587,178.88274013933005,180.0983428955078,136682600
2024-03-01,408.97227149463464,413.54657789991296,408.58446615968444,413.17864990234375,17800300,178.9026640457765,179.87912655443867,176.74048946042234,179.01226806640625,73488000
2024-03-04,411.1301558754575,415.0183147511929,410.01641805524184,412.6018981933594,17596000,175.51490641269265,176.26220237846417,173.16341449891394,174.4687042236328,81510100
2024-03-05,411.647262039844,411.9356503526025,398.4017018502844,400.40045166015625,26919200,170.14436011546877,171.4197441647657,169.00847072144566,169.5066680908203,95132400
2024-03-06,400.71865529372803,402.8964224494763,396.16425656691945,399.84356689453125,22344100,170.44326190896186,170.6226208472031,168.0718378391885,168.51025390625,68587700
2024-03-07,403.8510400518644,407.4905956100929,399.99271239952117,406.85418701171875,18718500,168.5401544147667,170.1144598371159,167.8825454793763,168.3907012939453,71765100
2024-03-08,405.6807696131603,408.12704774835913,402.07104511712214,403.95050048828125,17971700,168.39071277485013,173.07376505978579,168.3309315224457,170.11447143554688,76114600
2024-03-11,401.50424592249806,403.4135020941874,399.01821315419863,402.2599792480469,16120800,172.31649942978052,173.75131021022753,171.42970876738985,172.12718200683594,60139500
2024-03-12,405.3426614260634,413.2482576798519,404.5173119089149,412.9598693847656,22457000,172.52572483722957,173.40255698056936,170.39344092810595,172.60543823242188,59825400
2024-03-13,415.76415382654346,415.8436935276916,409.15131229350845,412.7809143066406,17115900,172.14711771653415,172.56560166885345,170.14435462584885,170.51303100585938,52488700
2024-03-14,417.89217194553146,425.42984060788893,415.6547423607053,422.8443603515625,34157300,172.28659461404473,173.68154097803347,171.42969464651588,172.3762664794922,72913500
2024-03-15,416.9474972557258,420.23900234731536,410.48381179475484,414.0935363769531,45049800,170.5528808562992,171.99765014648438,169.6760486454164,171.99765014648438,121664700
2024-03-18,411.93563927933707,418.3794472894522,411.4682638941532,414.9884948730469,20106000,174.93702524630143,177.06930930187292,172.89441306506424,173.09368896484375,75604200
2024-03-19,415.4956478647297,419.3142212017465,413.2283870161096,419.0556640625,19837900,173.7114580811964,175.97327843397125,172.40618338367324,175.4451904296875,55215200
2024-03-20,419.6423437252515,423.58021124975613,418.309833763603,422.85430908203125,17860100,175.08645689941312,178.02581787109375,174.45872344849863,178.02581787109375,53423100
2024-03-21,427.42855188114163,428.41304144575804,424.7734860074544,426.97113037109375,21296200,176.41168117904223,176.8500972709565,170.22406352502733,170.7521514892578,106181300
2024-03-22,427.29935454529834,427.45843394827926,423.689629855147,426.3446960449219,17636500,171.14072980755137,172.42608734653942,169.44686204033275,171.6588592529297,71106600
2024-03-25,422.8642362176382,425.0221260957636,419.2545116444842,420.4975280761719,18060500,169.9550500090239,171.32010587263267,168.83907761478048,170.23403930664062,54288300
2024-03-26,423.23217922136354,423.6100610855182,418.9959997080953,419.2943115234375,16725600,169.38709229314748,170.80197088667242,168.96860836017046,169.09814453125,57388400
2024-03-27,422.0687243304564,422.0786781731288,416.6690681514724,419.0755310058594,16705000,169.79561181348092,172.97411310204996,169.49669038501753,172.68515014648438,60273300
2024-03-28,418.60812574882544,419.5130453021147,416.77840930540117,418.3694763183594,21871200,171.1307861915964,171.60905138066403,169.8952513157474,170.86175537109375,65672700
2024-04-01,421.581436276879,425.49942622936265,419.8610907281335,422.1979675292969,16316000,170.5728137058907,170.6325949561908,168.86897205345468,169.4169921875,46240500
2024-04-02,417.76289325444293,420.02023052369515,415.5055863322716,419.0854797363281,17912000,168.47041766713258,168.72947481572177,167.62347609078947,168.2312774658203,49329500
2024-04-03,417.38500404987406,420.8952809331748,416.7485651257134,418.1009826660156,16502300,168.1814453345995,170.0646306043195,167.97221097339488,169.03834533691406,47691700
2024-04-04,422.61561166210583,426.2750749166042,415.2370834893159,415.54534912109375,19370900,169.67605100414067,171.30017927084614,168.21136474609375,168.21136474609375,53704400
2024-04-05,417.66344377349407,424.127128736723,415.98288325528824,423.14263916015625,16544300,168.97855588471026,169.77567460225572,168.3408639514289,168.96859741210938,42055200
2024-04-08,422.7946415969465,424.89283872354207,420.9350635621418,422.2178649902344,14272400,168.42059262733576,168.58997789957206,167.6334475147346,167.84268188476562,37425500
2024-04-09,424.05754724607453,425.35027220569395,419.26446856697675,423.8984375,12512300,168.09176931793073,169.46679875844995,167.74304032326918,169.0582733154297,42451200
2024-04-10,419.83129534027074,421.661011916909,417.3552162776753,420.89532470703125,16216600,168.19142141332685,168.48036917466098,166.50751200767976,167.1750946044922,49709300
2024-04-11,423.4410178927454,426.9711724620608,420.00032651884925,425.5392150878906,17966400,167.73307888899373,174.8274194382653,167.55373514215378,174.40892028808594,91070300
2024-04-12,421.68088994748047,422.804581678046,417.42480282053265,419.54290771484375,19232100,173.63173034934167,177.71695459263955,173.58192277868224,175.91348266601562,101593300
2024-04-15,424.21665700659,424.43542911406485,411.12022243295877,411.3290710449219,20273500,174.72777001691693,175.993195505436,171.87808065130085,172.06739807128906,73531800
2024-04-16,412.2538399328981,416.0624286957439,411.4185365831452,412.2637634277344,16765600,171.1307833718662,173.13353117115574,167.6633342016507,168.7693328857422,73711200
2024-04-17,414.91887160320215,416.53976983372166,408.0375195051445,409.5390930175781,15855500,168.99849837401,170.0347421275801,167.39430236816406,167.39430236816406,50901200
2024-04-18,408.3358663111444,409.5888365595163,401.6931939204708,402.0113830566406,21029900,167.4241802492927,168.0319815519269,165.94952052629202,166.437744140625,43122900
2024-04-19,401.77273939113434,403.21465058171344,395.54770342907875,396.8901672363281,30276500,165.610765092168,165.80006730864108,163.48843957599198,164.40512084960938,67772100
2024-04-22,397.84479074255864,400.5993345281771,393.5389952527112,398.7198791503906,20286900,164.9232423149658,166.65695922918923,164.17594634744867,165.24208068847656,48116400
2024-04-23,401.98155601580095,405.9194538806366,400.8081557996997,405.29296875,15734500,164.75386398167788,166.44773187185876,164.32540636965405,166.2982635498047,49537800
2024-04-24,407.2718647995056,410.1656108320905,404.50739733751277,406.774658203125,15065300,165.93955957507254,168.68961856026672,165.61076271741103,168.41062927246094,48251800
2024-04-25,391.828618752875,397.6558956886126,385.8621397543202,396.8106384277344,40586500,168.91879363485126,169.9949017439694,167.54376407257087,169.27749633789062,50558300
2024-04-26,409.8672802562405,410.6926298157454,403.49308834069507,404.0499572753906,29694700,169.26753170576032,170.72225941243215,168.57004327249933,168.6896209716797,44838400
2024-04-29,402.98589422156016,404.04992348343285,396.95975348095465,400.0026550292969,19582100,172.74492977704497,175.39534310552878,172.47591417733986,172.8744659423828,68169400
2024-04-30,399.24691335771746,399.91318350003166,386.99576679782797,387.15484619140625,28781400,172.70508045160457,174.35909916149876,169.38708455902474,169.7158966064453,65934800
2024-05-01,390.41652094109105,399.4756402555506,388.129382901202,392.7335205078125,23562500,168.96861026347364,172.08733045132695,168.50030355143892,168.6896209716797,50383100
2024-05-02,395.43832249311964,397.6956293365983,392.4451293093816,395.6173095703125,17709400,171.8880442050533,172.7947670308616,170.27388965643632,172.4061737060547,94214900
2024-05-03,400.03249681413615,404.87528370911673,399.61482996343045,404.3880310058594,17446700,185.97705638865938,186.32580059963428,182.00145144318,182.71885681152344,163224100
2024-05-06,406.4763207105219,411.61741959801225,404.09965876333644,411.2296142578125,16996600,181.6925778578994,183.5358989126904,179.76952819965473,181.0548858642578,78569700
2024-05-07,412.3433243290322,412.3532781707269,406.804436285041,407.05303955078125,20018200,182.78860333233249,184.23337259597065,180.66629297548113,181.7423858642578,77305800
2024-05-08,405.8896445244435,409.9269596422026,404.4377794192568,408.24639892578125,11792300,182.19078078525484,182.4099888401396,180.7958190538269,182.0811767578125,45057100
2024-05-09,408.27622591252214,410.4142081765272,406.81443732648563,410.0164489746094,14689700,181.90180851615733,183.9942434045937,181.4534339554284,183.90457153320312,48983000
2024-05-10,410.6329506272042,413.05932103483843,409.4993051191923,412.4228820800781,13402300,184.4832417440643,184.67281593274453,181.71949609935797,182.63742065429688,50759500
2024-05-13,415.674640662803,416.01273748411734,408.52480785647384,411.4085998535156,15440200,185.022050078909,186.67831235597092,184.20389092118026,185.8601531982422,72044800
2024-05-14,409.7180829864954,415.1575239695539,409.25070760597373,414.23272705078125,15109300,187.0873746193062,187.87560260141976,185.87012310151908,187.00755310058594,52393600
2024-05-15,416.31478463063036,422.20237002831465,415.68716952908693,421.4751281738281,22239500,187.48648604697289,190.2203008031565,186.9476945906926,189.2924041748047,70400000
2024-05-16,420.20002201107366,423.80631621551015,418.7555403717738,419.3930969238281,17530100,190.04070957734746,190.66929452090585,189.23253763528552,189.41212463378906,52845200
2024-05-17,420.93720657305465,421.31577000047076,416.4443044242217,418.61602783203125,15352200,189.082873144053,190.3799462232965,188.75361507763282,189.4420623779297,41282900
2024-05-20,418.61604731326383,425.1511614328831,418.396880603077,423.7265930175781,16272100,188.90328335886426,191.48744227389747,188.58399727816297,190.6094207763672,44361300
2024-05-21,425.2109282566258,431.3276525035277,423.23845828138275,427.4125671386719,21453300,190.65930352654095,192.295606563888,190.48968851208156,191.91647338867188,42309400
2024-05-22,428.4585707536916,430.76977778184096,425.5098071947049,428.8869323730469,18073700,191.83666445590288,192.3854279059742,189.84117207338795,190.46974182128906,34648500
2024-05-23,431.3276350167133,431.9552501295072,423.806286262839,425.3802795410156,17211700,190.54955125962866,190.5695104450197,186.20936473753514,186.45880126953125,51005900
2024-05-24,425.5695849033528,429.42490035124973,422.80013121816387,428.5283203125,11845800,188.3944296603675,190.15045735054443,187.61617368042806,189.5518035888672,36294600
2024-05-28,428.00029803642946,429.18578646553686,424.98179289048926,428.68768310546875,15718000,191.07836129474845,192.5650085513949,188.67380462379438,189.56179809570312,52280100
2024-05-29,424.0752731477367,429.3053588233618,424.0752731477367,427.5420837402344,15517100,189.18265440509,191.81670371975596,189.0828736970108,189.86111450195312,53068000
2024-05-30,422.6905221136095,422.6905221136095,412.66868439774686,413.0970764160156,28424800,190.33005195445256,191.74684967437963,190.2003553062749,190.85885620117188,49947900
2024-05-31,415.16917849985816,415.16917849985816,402.97561715504287,413.5553283691406,47995300,191.00852422632752,192.13598224075488,189.4819738440947,191.8166961669922,75158300
2024-06-03,413.95380136857847,414.85038138867975,407.36888915692555,411.951416015625,17484700,192.46520870740554,194.55050954143104,192.0860755575436,193.59266662597656,50080500
